h,bf,tw,tf,fy,T,L,di,Pi
200,200,9,15,235,400,4000,1,289.3445365
200,200,9,15,235,400,4000,1.2,347.1412335
200,200,9,15,235,400,4000,1.4,404.912214
200,200,9,15,235,400,4000,1.6,462.6375473
200,200,9,15,235,400,4000,1.8,520.3058888
200,200,9,15,235,400,4000,2,577.9290792
200,200,9,15,235,400,4000,2.2,635.4717459
200,200,9,15,235,400,4000,2.4,692.9096839
200,200,9,15,235,400,4000,2.6,747.169359
200,200,9,15,235,400,4000,2.8,790.957359
200,200,9,15,235,400,4000,3,799.7197145
200,200,9,15,235,400,4000,3.2,793.9074918
200,200,9,15,235,400,4000,3.4,782.5468252
200,200,9,15,235,400,4000,3.6,772.6192361
200,200,9,15,235,400,4000,3.8,763.5259183
200,200,9,15,235,400,4000,4,755.4532517
200,200,9,15,235,400,4000,4.2,748.1765228
200,200,9,15,235,400,4000,4.4,741.2517783
200,200,9,15,235,400,4000,4.6,734.522445
200,200,9,15,235,400,4000,4.8,726.8033041
200,200,9,15,235,400,4000,5,718.5175492
200,200,9,15,235,400,4000,5.2,709.5588825
200,200,9,15,235,400,4000,5.4,699.8135332
200,200,9,15,235,400,4000,5.6,689.708539
200,200,9,15,235,400,4000,5.8,679.3712057
200,200,9,15,235,400,4000,6,668.5082807
200,200,9,15,235,400,4000,6.2,657.6226136
200,200,9,15,235,400,4000,6.4,647.3072803
200,200,9,15,235,400,4000,6.6,637.0216607
200,200,9,15,235,400,4000,6.8,626.7788258
200,200,9,15,235,400,4000,7,616.6421591
200,200,9,15,235,400,4000,7.2,607.0973311
200,200,9,15,235,400,4000,7.4,597.9579644
200,200,9,15,235,400,4000,7.6,589.4432977
200,200,9,15,235,400,4000,7.8,581.419638
200,200,9,15,235,400,4000,8,573.5963472
200,200,9,15,235,400,4000,8.2,565.8376805
200,200,9,15,235,400,4000,8.4,558.3459501
200,200,9,15,235,400,4000,8.6,551.0658017
200,200,9,15,235,400,4000,8.8,544.163158
200,200,9,15,235,400,4000,9,537.6150956
200,200,9,15,235,400,4000,9.2,531.299546
200,200,9,15,235,400,4000,9.4,525.323546
200,200,9,15,235,400,4000,9.6,519.6193533
200,200,9,15,235,400,4000,9.8,514.0983927
200,200,9,15,235,400,4000,10,508.8543927
200,200,9,15,235,400,4000,10.2,503.8471402
200,200,9,15,235,400,4000,10.4,498.9951171
200,200,9,15,235,400,4000,10.6,494.3697683
200,200,9,15,235,400,4000,10.8,489.9149193
200,200,9,15,235,400,4000,11,485.5519831
200,200,9,15,235,400,4000,11.2,481.2859831
200,200,9,15,235,400,4000,11.4,477.1130211
200,200,9,15,235,400,4000,11.6,473.0111101
200,200,9,15,235,400,4000,11.8,469.0317901
200,200,9,15,235,400,4000,12,465.1752019
200,200,9,15,235,400,4000,12.2,461.4010728
200,200,9,15,235,400,4000,12.4,457.7510728
200,200,9,15,235,400,4000,12.6,454.2131081
200,200,9,15,235,400,4000,12.8,440.7498109
200,200,9,15,235,400,4000,13,447.3978109
200,200,9,15,235,400,4000,13.2,444.1456763
200,200,9,15,235,400,4000,13.4,440.9601809
200,200,9,15,235,400,4000,13.6,437.8741706
200,200,9,15,235,400,4000,13.8,434.8763347
200,200,9,15,235,400,4000,14,431.9362208
200,200,9,15,235,400,4000,14.2,429.0802208
200,200,9,15,235,400,4000,14.4,426.2997228
200,200,9,15,235,400,4000,14.6,423.5701247
200,200,9,15,235,400,4000,14.8,420.9174669
200,200,9,15,235,400,4000,15,418.317
200,200,9,15,235,400,2500,0,0
200,200,9,15,235,400,2500,0.2,92.92492564
200,200,9,15,235,400,2500,0.4,185.8581758
200,200,9,15,235,400,2500,0.6,278.800901
200,200,9,15,235,400,2500,0.8,371.7498495
200,200,9,15,235,400,2500,1,464.7065162
200,200,9,15,235,400,2500,1.2,557.6690282
200,200,9,15,235,400,2500,1.4,650.6353864
200,200,9,15,235,400,2500,1.6,743.6073864
200,200,9,15,235,400,2500,1.8,830.1407664
200,200,9,15,235,400,2500,2,898.6916659
200,200,9,15,235,400,2500,2.2,915.1816659
200,200,9,15,235,400,2500,2.4,925.366514
200,200,9,15,235,400,2500,2.6,932.9899033
200,200,9,15,235,400,2500,2.8,939.8219033
200,200,9,15,235,400,2500,3,946.1112627
200,200,9,15,235,400,2500,3.2,951.9988411
200,200,9,15,235,400,2500,3.4,957.2135078
200,200,9,15,235,400,2500,3.6,961.9464226
200,200,9,15,235,400,2500,3.8,966.3236826
200,200,9,15,235,400,2500,4,970.1070159
200,200,9,15,235,400,2500,4.2,973.3374794
200,200,9,15,235,400,2500,4.4,976.2149827
200,200,9,15,235,400,2500,4.6,978.5949827
200,200,9,15,235,400,2500,4.8,980.5034602
200,200,9,15,235,400,2500,5,982.1064941
200,200,9,15,235,400,2500,5.2,983.2704941
200,200,9,15,235,400,2500,5.4,984.062342
200,200,9,15,235,400,2500,5.6,984.5781484
200,200,9,15,235,400,2500,5.8,984.630815
200,200,9,15,235,400,2500,6,983.6361952
200,200,9,15,235,400,2500,6.2,982.0677672
200,200,9,15,235,400,2500,6.4,979.8731005
200,200,9,15,235,400,2500,6.6,977.3145627
200,200,9,15,235,400,2500,6.8,974.2568302
200,200,9,15,235,400,2500,7,969.9814969
200,200,9,15,235,400,2500,7.2,965.0008283
200,200,9,15,235,400,2500,7.4,959.6829657
200,200,9,15,235,400,2500,7.6,954.1076324
200,200,9,15,235,400,2500,7.8,948.323816
200,200,9,15,235,400,2500,8,942.1482147
200,200,9,15,235,400,2500,8.2,934.9222147
200,200,9,15,235,400,2500,8.4,927.3776448
200,200,9,15,235,400,2500,8.6,919.701657
200,200,9,15,235,400,2500,8.8,911.9790161
200,200,9,15,235,400,2500,9,904.3581432
200,200,9,15,235,400,2500,9.2,896.8338407
200,200,9,15,235,400,2500,9.4,889.5065073
200,200,9,15,235,400,2500,9.6,881.7417492
200,200,9,15,235,400,2500,9.8,873.7204077
200,200,9,15,235,400,2500,10,865.3810743
200,200,9,15,235,400,2500,10.2,857.1279795
200,200,9,15,235,400,2500,10.4,848.9638648
200,200,9,15,235,400,2500,10.6,840.9905049
200,200,9,15,235,400,2500,10.8,833.2426963
200,200,9,15,235,400,2500,11,825.6466141
200,200,9,15,235,400,2500,11.2,818.2792807
200,200,9,15,235,400,2500,11.4,810.9932948
200,200,9,15,235,400,2500,11.6,803.6644104
200,200,9,15,235,400,2500,11.8,796.0924357
200,200,9,15,235,400,2500,12,788.5438052
200,200,9,15,235,400,2500,12.2,781.0486887
200,200,9,15,235,400,2500,12.4,773.7033554
200,200,9,15,235,400,2500,12.6,766.5324074
200,200,9,15,235,400,2500,12.8,759.4800239
200,200,9,15,235,400,2500,13,752.6086906
200,200,9,15,235,400,2500,13.2,745.9297818
200,200,9,15,235,400,2500,13.4,739.3822268
200,200,9,15,235,400,2500,13.6,733.0362056
200,200,9,15,235,400,2500,13.8,726.8699435
200,200,9,15,235,400,2500,14,720.8222276
200,200,9,15,235,400,2500,14.2,714.9488942
200,200,9,15,235,400,2500,14.4,709.1330399
200,200,9,15,235,400,2500,14.6,703.3623667
200,200,9,15,235,400,2500,14.8,697.6717191
200,200,9,15,235,400,2500,15,691.986
200,200,9,15,235,200,4400,0,0
200,200,9,15,235,200,4400,0.2,66.10200155
200,200,9,15,235,200,4400,0.4,132.1758311
200,200,9,15,235,200,4400,0.6,198.2163019
200,200,9,15,235,200,4400,0.8,264.2236634
200,200,9,15,235,200,4400,1,330.1836634
200,200,9,15,235,200,4400,1.2,396.0793649
200,200,9,15,235,200,4400,1.4,461.9243002
200,200,9,15,235,200,4400,1.6,527.6789669
200,200,9,15,235,200,4400,1.8,593.3157529
200,200,9,15,235,200,4400,2,658.8578786
200,200,9,15,235,200,4400,2.2,724.2292119
200,200,9,15,235,200,4400,2.4,789.3711165
200,200,9,15,235,200,4400,2.6,854.3238817
200,200,9,15,235,200,4400,2.8,918.9278817
200,200,9,15,235,200,4400,3,983.0423361
200,200,9,15,235,200,4400,3.2,1046.741212
200,200,9,15,235,200,4400,3.4,1109.655878
200,200,9,15,235,200,4400,3.6,1129.702429
200,200,9,15,235,200,4400,3.8,1120.588978
200,200,9,15,235,200,4400,4,1066.922312
200,200,9,15,235,200,4400,4.2,1031.487198
200,200,9,15,235,200,4400,4.4,1004.584943
200,200,9,15,235,200,4400,4.6,983.7276099
200,200,9,15,235,200,4400,4.8,963.0276131
200,200,9,15,235,200,4400,5,941.8999864
200,200,9,15,235,200,4400,5.2,919.152653
200,200,9,15,235,200,4400,5.4,895.8889831
200,200,9,15,235,200,4400,5.6,872.1424999
200,200,9,15,235,200,4400,5.8,847.4204999
200,200,9,15,235,200,4400,6,824.4842451
200,200,9,15,235,200,4400,6.2,802.2122424
200,200,9,15,235,200,4400,6.4,779.9602424
200,200,9,15,235,200,4400,6.6,759.8992632
200,200,9,15,235,200,4400,6.8,741.0863462
200,200,9,15,235,200,4400,7,723.7423462
200,200,9,15,235,200,4400,7.2,706.9039664
200,200,9,15,235,200,4400,7.4,690.6806958
200,200,9,15,235,200,4400,7.6,675.8873624
200,200,9,15,235,200,4400,7.8,662.3191107
200,200,9,15,235,200,4400,8,649.527528
200,200,9,15,235,200,4400,8.2,637.8201946
200,200,9,15,235,200,4400,8.4,626.8566783
200,200,9,15,235,200,4400,8.6,616.3003695
200,200,9,15,235,200,4400,8.8,606.1877366
200,200,9,15,235,200,4400,9,596.4671765
200,200,9,15,235,200,4400,9.2,587.0512335
200,200,9,15,235,200,4400,9.4,578.1692335
200,200,9,15,235,200,4400,9.6,569.7714208
200,200,9,15,235,200,4400,9.8,561.6898714
200,200,9,15,235,200,4400,10,554.0678714
200,200,9,15,235,200,4400,10.2,546.8287571
200,200,9,15,235,200,4400,10.4,539.8393342
200,200,9,15,235,200,4400,10.6,533.2119788
200,200,9,15,235,200,4400,10.8,526.8900575
200,200,9,15,235,200,4400,11,520.7666853
200,200,9,15,235,200,4400,11.2,514.9300186
200,200,9,15,235,200,4400,11.4,509.3383683
200,200,9,15,235,200,4400,11.6,503.9068536
200,200,9,15,235,200,4400,11.8,498.7082042
200,200,9,15,235,200,4400,12,493.7087568
200,200,9,15,235,200,4400,12.2,488.836566
200,200,9,15,235,200,4400,12.4,484.1438994
200,200,9,15,235,200,4400,12.6,479.6129532
200,200,9,15,235,200,4400,12.8,475.1852925
200,200,9,15,235,200,4400,13,470.9032925
200,200,9,15,235,200,4400,13.2,466.7469769
200,200,9,15,235,200,4400,13.4,462.6757352
200,200,9,15,235,200,4400,13.6,458.7337221
200,200,9,15,235,200,4400,13.8,454.9105734
200,200,9,15,235,200,4400,14,451.1658398
200,200,9,15,235,200,4400,14.2,447.5365065
200,200,9,15,235,200,4400,14.4,444.0109276
200,200,9,15,235,200,4400,14.6,440.5537371
200,200,9,15,235,200,4400,14.8,437.1970816
200,200,9,15,235,200,4400,15,433.909
200,200,9,15,235,400,3000,0,0
200,200,9,15,235,400,3000,0.2,77.3592225
200,200,9,15,235,400,3000,0.4,154.7179788
200,200,9,15,235,400,3000,0.6,232.0767965
200,200,9,15,235,400,3000,0.8,309.4338604
200,200,9,15,235,400,3000,1,386.7878604
200,200,9,15,235,400,3000,1.2,464.1360151
200,200,9,15,235,400,3000,1.4,541.4790933
200,200,9,15,235,400,3000,1.6,618.8124267
200,200,9,15,235,400,3000,1.8,696.1321209
200,200,9,15,235,400,3000,2,772.2899257
200,200,9,15,235,400,3000,2.2,844.5892591
200,200,9,15,235,400,3000,2.4,876.5855981
200,200,9,15,235,400,3000,2.6,890.2228732
200,200,9,15,235,400,3000,2.8,892.1775399
200,200,9,15,235,400,3000,3,893.3689051
200,200,9,15,235,400,3000,3.2,894.1252823
200,200,9,15,235,400,3000,3.4,894.3692823
200,200,9,15,235,400,3000,3.6,894.2080067
200,200,9,15,235,400,3000,3.8,893.8246037
200,200,9,15,235,400,3000,4,893.1986037
200,200,9,15,235,400,3000,4.2,892.2579307
200,200,9,15,235,400,3000,4.4,891.1243757
200,200,9,15,235,400,3000,4.6,889.7343757
200,200,9,15,235,400,3000,4.8,888.182168
200,200,9,15,235,400,3000,5,886.425618
200,200,9,15,235,400,3000,5.2,884.1869513
200,200,9,15,235,400,3000,5.4,880.8064988
200,200,9,15,235,400,3000,5.6,876.8676891
200,200,9,15,235,400,3000,5.8,872.4703558
200,200,9,15,235,400,3000,6,866.9117522
200,200,9,15,235,400,3000,6.2,860.6705852
200,200,9,15,235,400,3000,6.4,853.5805852
200,200,9,15,235,400,3000,6.6,846.4180058
200,200,9,15,235,400,3000,6.8,838.9398798
200,200,9,15,235,400,3000,7,830.4985465
200,200,9,15,235,400,3000,7.2,821.5934845
200,200,9,15,235,400,3000,7.4,812.576996
200,200,9,15,235,400,3000,7.6,803.758996
200,200,9,15,235,400,3000,7.8,795.2415429
200,200,9,15,235,400,3000,8,786.6715654
200,200,9,15,235,400,3000,8.2,777.5568987
200,200,9,15,235,400,3000,8.4,768.428593
200,200,9,15,235,400,3000,8.6,759.3660037
200,200,9,15,235,400,3000,8.8,750.5393665
200,200,9,15,235,400,3000,9,742.0317422
200,200,9,15,235,400,3000,9.2,733.7665873
200,200,9,15,235,400,3000,9.4,725.9179206
200,200,9,15,235,400,3000,9.6,718.4302025
200,200,9,15,235,400,3000,9.8,711.0889144
200,200,9,15,235,400,3000,10,703.7922477
200,200,9,15,235,400,3000,10.2,696.442504
200,200,9,15,235,400,3000,10.4,689.1259283
200,200,9,15,235,400,3000,10.6,681.9852379
200,200,9,15,235,400,3000,10.8,675.0700967
200,200,9,15,235,400,3000,11,668.3151388
200,200,9,15,235,400,3000,11.2,661.8171388
200,200,9,15,235,400,3000,11.4,655.5505161
200,200,9,15,235,400,3000,11.6,649.4386943
200,200,9,15,235,400,3000,11.8,643.5587139
200,200,9,15,235,400,3000,12,637.8823161
200,200,9,15,235,400,3000,12.2,632.3421716
200,200,9,15,235,400,3000,12.4,627.0061716
200,200,9,15,235,400,3000,12.6,621.8021784
200,200,9,15,235,400,3000,12.8,616.6692964
200,200,9,15,235,400,3000,13,611.6112964
200,200,9,15,235,400,3000,13.2,606.6049422
200,200,9,15,235,400,3000,13.4,601.6476038
200,200,9,15,235,400,3000,13.6,596.7902542
200,200,9,15,235,400,3000,13.8,592.0464132
200,200,9,15,235,400,3000,14,587.3833187
200,200,9,15,235,400,3000,14.2,582.8499853
200,200,9,15,235,400,3000,14.4,578.4379424
200,200,9,15,235,400,3000,14.6,574.1035205
200,200,9,15,235,400,3000,14.8,569.8788679
200,200,9,15,235,400,3000,15,565.726
200,200,9,15,235,20,4400,0,0
200,200,9,15,235,20,4400,0.2,73.44661352
200,200,9,15,235,20,4400,0.4,146.8615896
200,200,9,15,235,20,4400,0.6,220.2392685
200,200,9,15,235,20,4400,0.8,293.5811303
200,200,9,15,235,20,4400,1,366.869797
200,200,9,15,235,20,4400,1.2,440.0873456
200,200,9,15,235,20,4400,1.4,513.2483849
200,200,9,15,235,20,4400,1.6,586.3083849
200,200,9,15,235,20,4400,1.8,659.2383265
200,200,9,15,235,20,4400,2,732.0631216
200,200,9,15,235,20,4400,2.2,804.6971216
200,200,9,15,235,20,4400,2.4,877.0768502
200,200,9,15,235,20,4400,2.6,949.246595
200,200,9,15,235,20,4400,2.8,1021.028595
200,200,9,15,235,20,4400,3,1092.266493
200,200,9,15,235,20,4400,3.2,1163.04256
200,200,9,15,235,20,4400,3.4,1232.947227
200,200,9,15,235,20,4400,3.6,1288.312634
200,200,9,15,235,20,4400,3.8,1307.99326
200,200,9,15,235,20,4400,4,1226.529927
200,200,9,15,235,20,4400,4.2,1176.594788
200,200,9,15,235,20,4400,4.4,1141.102642
200,200,9,15,235,20,4400,4.6,1115.019975
200,200,9,15,235,20,4400,4.8,1090.553052
200,200,9,15,235,20,4400,5,1065.748756
200,200,9,15,235,20,4400,5.2,1037.832756
200,200,9,15,235,20,4400,5.4,1008.224049
200,200,9,15,235,20,4400,5.6,977.7059725
200,200,9,15,235,20,4400,5.8,946.2359725
200,200,9,15,235,20,4400,6,915.7124272
200,200,9,15,235,20,4400,6.2,886.2262187
200,200,9,15,235,20,4400,6.4,859.0362186
200,200,9,15,235,20,4400,6.6,833.2388661
200,200,9,15,235,20,4400,6.8,808.440027
200,200,9,15,235,20,4400,7,785.3126937
200,200,9,15,235,20,4400,7.2,764.6620569
200,200,9,15,235,20,4400,7.4,745.3704724
200,200,9,15,235,20,4400,7.6,727.5544724
200,200,9,15,235,20,4400,7.8,710.6211157
200,200,9,15,235,20,4400,8,694.3338938
200,200,9,15,235,20,4400,8.2,679.1165605
200,200,9,15,235,20,4400,8.4,665.1111568
200,200,9,15,235,20,4400,8.6,651.8740465
200,200,9,15,235,20,4400,8.8,639.7094204
200,200,9,15,235,20,4400,9,628.394739
200,200,9,15,235,20,4400,9.2,617.6198905
200,200,9,15,235,20,4400,9.4,607.6005571
200,200,9,15,235,20,4400,9.6,598.1925469
200,200,9,15,235,20,4400,9.8,589.1647333
200,200,9,15,235,20,4400,10,580.6534
200,200,9,15,235,20,4400,10.2,572.5483357
200,200,9,15,235,20,4400,10.4,564.6974291
200,200,9,15,235,20,4400,10.6,557.1947375
200,200,9,15,235,20,4400,10.8,550.0408348
200,200,9,15,235,20,4400,11,543.1146874
200,200,9,15,235,20,4400,11.2,536.5193541
200,200,9,15,235,20,4400,11.4,530.2123899
200,200,9,15,235,20,4400,11.6,524.092768
200,200,9,15,235,20,4400,11.8,518.2434542
200,200,9,15,235,20,4400,12,512.6284109
200,200,9,15,235,20,4400,12.2,507.1672381
200,200,9,15,235,20,4400,12.4,501.9312381
200,200,9,15,235,20,4400,12.6,496.8832625
200,200,9,15,235,20,4400,12.8,491.9558035
200,200,9,15,235,20,4400,13,487.1991368
200,200,9,15,235,20,4400,13.2,482.6027404
200,200,9,15,235,20,4400,13.4,478.1121625
200,200,9,15,235,20,4400,13.6,473.7774813
200,200,9,15,235,20,4400,13.8,469.5830985
200,200,9,15,235,20,4400,14,465.4781071
200,200,9,15,235,20,4400,14.2,461.4987737
200,200,9,15,235,20,4400,14.4,457.6334242
200,200,9,15,235,20,4400,14.6,453.8451547
200,200,9,15,235,20,4400,14.8,440.1738336
200,200,9,15,235,20,4400,15,446.581
200,200,9,15,235,800,4000,0,0
200,200,9,15,235,800,4000,0.2,7.444031934
200,200,9,15,235,800,4000,0.4,14.88850148
200,200,9,15,235,800,4000,0.6,22.32911806
200,200,9,15,235,800,4000,0.8,29.76822494
200,200,9,15,235,800,4000,1,37.20422494
200,200,9,15,235,800,4000,1.2,44.63584095
200,200,9,15,235,800,4000,1.4,52.06414941
200,200,9,15,235,800,4000,1.6,59.48681607
200,200,9,15,235,800,4000,1.8,66.90168898
200,200,9,15,235,800,4000,2,74.31076722
200,200,9,15,235,800,4000,2.2,81.71010056
200,200,9,15,235,800,4000,2.4,88.8907215
200,200,9,15,235,800,4000,2.6,94.61319012
200,200,9,15,235,800,4000,2.8,95.74119012
200,200,9,15,235,800,4000,3,94.85791293
200,200,9,15,235,800,4000,3.2,93.29198895
200,200,9,15,235,800,4000,3.4,91.92198895
200,200,9,15,235,800,4000,3.6,90.72734855
200,200,9,15,235,800,4000,3.8,89.63686915
200,200,9,15,235,800,4000,4,88.67820249
200,200,9,15,235,800,4000,4.2,87.79308943
200,200,9,15,235,800,4000,4.4,86.89603016
200,200,9,15,235,800,4000,4.6,85.86869682
200,200,9,15,235,800,4000,4.8,84.79167827
200,200,9,15,235,800,4000,5,83.65590167
200,200,9,15,235,800,4000,5.2,82.38523501
200,200,9,15,235,800,4000,5.4,81.11018435
200,200,9,15,235,800,4000,5.6,79.80276235
200,200,9,15,235,800,4000,5.8,78.39276235
200,200,9,15,235,800,4000,6,77.04949642
200,200,9,15,235,800,4000,6.2,75.73667327
200,200,9,15,235,800,4000,6.4,74.44333993
200,200,9,15,235,800,4000,6.6,73.14708394
200,200,9,15,235,800,4000,6.8,71.8748162
200,200,9,15,235,800,4000,7,70.68614954
200,200,9,15,235,800,4000,7.2,69.57883024
200,200,9,15,235,800,4000,7.4,68.52164165
200,200,9,15,235,800,4000,7.6,67.53164165
200,200,9,15,235,800,4000,7.8,66.54651275
200,200,9,15,235,800,4000,8,65.57455889
200,200,9,15,235,800,4000,8.2,64.64055889
200,200,9,15,235,800,4000,8.4,63.75526989
200,200,9,15,235,800,4000,8.6,62.90346862
200,200,9,15,235,800,4000,8.8,62.10347128
200,200,9,15,235,800,4000,9,61.34487426
200,200,9,15,235,800,4000,9.2,60.61291849
200,200,9,15,235,800,4000,9.4,59.91891849
200,200,9,15,235,800,4000,9.6,59.25901619
200,200,9,15,235,800,4000,9.8,58.62137079
200,200,9,15,235,800,4000,10,58.01603745
200,200,9,15,235,800,4000,10.2,57.43944499
200,200,9,15,235,800,4000,10.4,56.87867432
200,200,9,15,235,800,4000,10.6,56.33533917
200,200,9,15,235,800,4000,10.8,55.80126044
200,200,9,15,235,800,4000,11,55.27520707
200,200,9,15,235,800,4000,11.2,54.76454041
200,200,9,15,235,800,4000,11.4,54.26994837
200,200,9,15,235,800,4000,11.6,53.78635669
200,200,9,15,235,800,4000,11.8,53.31969158
200,200,9,15,235,800,4000,12,52.86812455
200,200,9,15,235,800,4000,12.2,52.42673671
200,200,9,15,235,800,4000,12.4,52.00073671
200,200,9,15,235,800,4000,12.6,51.58788868
200,200,9,15,235,800,4000,12.8,51.18404065
200,200,9,15,235,800,4000,13,50.79404065
200,200,9,15,235,800,4000,13.2,50.4157322
200,200,9,15,235,800,4000,13.4,50.0451159
200,200,9,15,235,800,4000,13.6,49.68578137
200,200,9,15,235,800,4000,13.8,49.33716413
200,200,9,15,235,800,4000,14,48.99541922
200,200,9,15,235,800,4000,14.2,48.66341922
200,200,9,15,235,800,4000,14.4,48.34067431
200,200,9,15,235,800,4000,14.6,48.02380164
200,200,9,15,235,800,4000,14.8,47.715136
200,200,9,15,235,800,4000,15,47.413
200,200,9,15,235,800,5000,0,0
200,200,9,15,235,800,5000,0.2,5.942370373
200,200,9,15,235,800,5000,0.4,11.88136818
200,200,9,15,235,800,5000,0.6,17.81562402
200,200,9,15,235,800,5000,0.8,23.74530568
200,200,9,15,235,800,5000,1,29.66863902
200,200,9,15,235,800,5000,1.2,35.58271726
200,200,9,15,235,800,5000,1.4,41.48938573
200,200,9,15,235,800,5000,1.6,47.38271907
200,200,9,15,235,800,5000,1.8,53.25802933
200,200,9,15,235,800,5000,2,59.11885339
200,200,9,15,235,800,5000,2.2,64.95352005
200,200,9,15,235,800,5000,2.4,70.74970503
200,200,9,15,235,800,5000,2.6,76.44958829
200,200,9,15,235,800,5000,2.8,81.87558829
200,200,9,15,235,800,5000,3,82.62776784
200,200,9,15,235,800,5000,3.2,81.40413856
200,200,9,15,235,800,5000,3.4,79.33680522
200,200,9,15,235,800,5000,3.6,77.69910291
200,200,9,15,235,800,5000,3.8,76.28020381
200,200,9,15,235,800,5000,4,75.06287047
200,200,9,15,235,800,5000,4.2,73.80608123
200,200,9,15,235,800,5000,4.4,72.5142956
200,200,9,15,235,800,5000,4.6,71.1542956
200,200,9,15,235,800,5000,4.8,69.74168772
200,200,9,15,235,800,5000,5,68.2986158
200,200,9,15,235,800,5000,5.2,66.8186158
200,200,9,15,235,800,5000,5.4,65.39073657
200,200,9,15,235,800,5000,5.6,64.00113821
200,200,9,15,235,800,5000,5.8,62.67513821
200,200,9,15,235,800,5000,6,61.3827488
200,200,9,15,235,800,5000,6.2,60.13596456
200,200,9,15,235,800,5000,6.4,58.99996456
200,200,9,15,235,800,5000,6.6,57.9535928
200,200,9,15,235,800,5000,6.8,56.95210027
200,200,9,15,235,800,5000,7,55.99010027
200,200,9,15,235,800,5000,7.2,55.07194017
200,200,9,15,235,800,5000,7.4,54.18777826
200,200,9,15,235,800,5000,7.6,53.3631116
200,200,9,15,235,800,5000,7.8,52.59153992
200,200,9,15,235,800,5000,8,51.85368737
200,200,9,15,235,800,5000,8.2,51.16302071
